id,question,gold_answer,gold_aliases,matched_gold,pred_text,gen_text,em,contain,f1,cosine,confidence,mean_token_entropy,max_token_entropy,argmax_token_entropy,min_token_margin,argmin_token_margin,min_chosen_prob,argmin_chosen_prob,std_logp,std_logp_last_k,n_prompt_tokens,n_gen_tokens
940,Who is recognised as Britain’s first Prime Minister?,Robert Walpole,"['Sir Blustering', 'Robert Walpole', 'Walpole Government', 'Screen-Master General', 'The Rt. Hon. Sir Robert Walpole, KT GCB 1st Earl of Orford', 'Sir Robert Walpole', 'Bob of Lym', 'Orford, Robert Walpole, 1st earl of', 'Robert Walpole, 1st Earl of Orford', 'Bob Booty']",Robert Walpole,Robert Walpole,Robert Walpole,1.0,1.0,1.0,1.0,0.7735962832938446,0.6820411399239674,2.4575905799865723,0,0.16638623178005219,0,0.3716072142124176,0,0.4234898454315632,0.4234898454315632,69,4
1125,Who wrote the 1951 novel ‘From here to Eternity’?,James Jones,"['Jones, James', 'James Jones (basketball)', 'James Jones (disambiguation)', 'James Jones (running back)', 'James Jones', 'James Jones (American football)']",James Jones,James Michener,James Michener,0.0,0.0,0.5,0.5456154346466064,0.6206746725554428,1.2960319248959422,3.9284214973449707,0,0.11051174998283386,1,0.29238083958625793,0,0.5023710945276015,0.5023710945276015,75,4
1963,A British newspaper was relaunched as ‘The Sun’ in 1964. What was its name prior to that?,The DAILY HERALD,"['Daily Herald (disambiguation)', 'Morning Herald (disambiguation)', 'The DAILY HERALD', 'The Daily Herald', 'Herald (newspaper)', 'Sunday Herald (disambiguation)', 'The daily herald', 'Daily Herald']",The DAILY HERALD,Daily Mirror,Daily Mirror,0.0,0.0,0.5,0.5503173470497131,0.6452272126510765,0.9670320642610015,1.9439058303833008,0,0.08379307389259338,0,0.42043861746788025,1,0.4213754111985001,0.4213754111985001,84,4
1757,"In the tv sitcom ‘Allo Allo!’, what was Rene’s surname?",ARTOIS,"['Artois', 'ARTOIS', 'Artesie', 'Countship of Artois', 'Artesian (demonym)', 'Artesië', 'History of Artois', 'Artoys', 'County of artois', 'County of Artois', 'Artois Hainaut']",ARTOIS,Renee Harkness,Renee Harkness,0.0,0.0,0.0,0.30457693338394165,0.44352051721329566,2.356839495045798,5.719987869262695,0,0.05293671041727066,2,0.12304649502038956,2,0.7627793185400659,0.7261846478035009,78,7
1914,What is the name of the dog in the Punch and Judy shows?,TOBY,"['Toby', 'ToBy', 'TOBY']",TOBY,Punch,Punch,0.0,0.0,0.0,0.230437234044075,0.7549920742365913,0.911542480190595,1.839505672454834,0,0.16458526253700256,0,0.4929822087287903,0,0.3049155299028126,0.3049155299028126,73,3
1896,Real Love in 1996 was whose last top 10 hit in the UK?,The Beatles,"['Fab 4', 'The Silver Beetles', 'The Nerk Twins', 'Silver Beats', 'Nerk Twins', 'The Beatles (band)', 'The Beatals', 'The BEATLES', 'John, Paul, George, and Ringo', 'Fab Four', 'The Beatle', 'John paul george ringo', 'Die Beatles', 'Silver Beatles', 'Beatles', 'Silver Beetles', 'Beatles music', 'Johnny and the Moondogs', 'The Silver Beats', 'Fab four', 'John, Paul, George and Ringo', 'TheBeatles', 'Fab4', 'Beatles (The)', 'Johnny and The Moondogs', 'Johnny and the moondogs', 'The fab four', 'History of The Beatles', 'The Silver Beatles', 'The Fab Four', 'Pop Go The Beatles', 'History of the Beatles', 'Beatle', 'The Beetles', 'Outfake', 'Johnny And The Moondogs', 'The Beatles', 'The beatles', 'Beatals', 'The Bealtes', 'The Fabulous Silver Beatles', 'Beatles, The', 'Outfakes', 'The Beetals', 'Johnny & The Moondogs', 'Beatles, the']",The Beatles,"""Real Love"" by Mariah Carey","""Real Love"" by Mariah Carey",0.0,0.0,0.0,0.23990710079669952,0.5835366702817831,1.495421313550196,4.494049072265625,1,0.06923821568489075,1,0.1546367108821869,1,0.672649477161131,0.5794802038203333,77,10
911,Tirana is the capital of which European country?,Albania,"['Republic of Albania', 'Etymology of Albania', 'Albania', 'Albanija', 'Shqiperia', 'Albenia', 'Albanie', 'Shqiperi', 'Albania (Balkans)', 'Shquiperia', 'Health in Albania', 'Shqipëri', 'AlbaniA', 'Shqipëria', 'Republika e Shqipërisë', 'ISO 3166-1:AL']",Albania,Albania,Albania,1.0,1.0,1.0,1.0000001192092896,0.9588470852807058,0.18459348970403275,0.4428475499153137,0,0.8099707886576653,0,0.8959527611732483,0,0.048340735597697096,0.048340735597697096,67,3
1261,In which city is George Eliot’s novel ‘Romola’ set?,Florence,"['UN/LOCODE:ITFLR', 'Folrenz', 'Firenze, Italy', 'פירנצה', 'Montughi', 'Firenze', 'Gualfonda', 'Florentine', 'Frorence', 'Florence (Italy)', 'Florence', 'Florence, Italy']",Florence,Florence,Florence,1.0,1.0,1.0,1.0,0.4795552048544611,2.1274103075265884,4.0316619873046875,0,0.1223459467291832,0,0.2386590838432312,0,0.6978229694068432,0.6978229694068432,74,2
1741,"In May, in which US state were three kidnapped women discovered and freed?",Ohio,"['State of Ohio', 'Oiho', 'Heart of it all', 'Buckeye (nickname)', 'Seventeenth State', 'OH (state)', 'The Buckeye State', 'Transportation in Ohio', '17th State', 'Ohoi', 'Transport in Ohio', 'Climate of Ohio', 'Ohioian', 'Mother of Modern Presidents', 'Buckeye State', 'Ohio (U.S. state)', 'Ohaio', 'Ohioan', 'Ohio (state)', 'Religion in Ohio', 'US-OH', 'Ohio', 'Ohio (U.S. State)', 'State of ohio', 'Ohio, United States', 'Ohio, USA', 'Demographics of Ohio', 'Ohio (State)', 'The Heart Of It All', 'Education in Ohio', 'Geography of Ohio']",Ohio,Oklahoma,Oklahoma,0.0,0.0,0.0,0.6337645649909973,0.3258833150137851,2.2906362414360046,3.9360921382904053,0,0.042209453880786896,0,0.11911747604608536,0,1.006429124623537,1.006429124623537,75,2
75,Which 70s show was based on the British show Till Death Us Do Part?,All In The Family,"['All In The Family', 'All in the family', 'Justice For All (TV pilot)', 'Stretch Cunningham', 'All in the Family (US series)', 'Those Were the Days (TV pilot)', 'All In the Family', 'Millard Fillmore High School', 'All in the Family', 'Justice for All (TV pilot)', 'Those Were The Days (TV pilot)']",All in the Family (US series),Till Death Us Do Part (US),Till Death Us Do Part (US),0.0,0.0,0.1818181818181818,0.23171965777873993,0.6799612809238494,1.0910784155130386,2.4686408042907715,6,0.006438791751861572,6,0.2092781364917755,6,0.4825909437673011,0.5472212061625996,75,9
252,"When the egg is released from the ovary, what is left behind?",Corpus luteum,"['Corpora lutea', 'Lutein cyst', 'Corpus luetum', 'Corpus luteum', 'Yellow body', 'Corpus albicantia', 'Corpora luteum', 'Corpus luteum hormones', 'Corpus leteum', 'Granulosa lutein cell', 'Corpus lutea', 'Corpora albicantia', 'Theca lutein cell', 'Luteal cells', 'Corpus luteum graviditatis', 'Luteal cell', 'Luteal', 'Corpus Luteum', 'Corpus luteum cell', 'Yellow bodies']",Corpus luteum,ovum,ovum,0.0,0.0,0.0,0.2884076237678528,0.23982255378178385,2.573697646458944,3.7228474617004395,0,0.008768826723098755,2,0.12527120113372803,0,0.4757018072215242,0.4757018072215242,72,3
1471,"In humans, the medical condition Hyposmia affects which of the senses?",Smell,"['Smell (disambiguation)', 'Smell', 'Smells']",Smell,Olfactory,Olfactory,0.0,0.0,0.0,0.6916228532791138,0.6721048017927184,1.0457887053489685,1.6877309083938599,0,0.38312894105911255,2,0.5256681442260742,0,0.23184786815909766,0.23184786815909766,75,3
340,Which P is the correct technical term for the art of making and displaying fireworks?,Pyrotechnics,"['Pyrotecnics', 'Pyrotechnics', 'Pyro Technic', 'Puff pot', 'Flash Pot', 'Pyrotechnical', 'Pyrotechnic device', 'Flash pot', 'Pyrotechnic', 'Pytrotechny']",Pyrotechnics,Pyrotechnics,Pyrotechnics,1.0,1.0,1.0,1.0000001192092896,0.73989903028871,0.6493643397931009,1.9394137859344482,0,0.02228027582168579,0,0.36774006485939026,0,0.3935653460108887,0.3935653460108887,74,5
140,Who beat Tim Henman in his first Wimbledon singles semifinal?,Pete Sampras,"['Sampras', 'Sampras, Pete', 'Pete Sampras', 'Peter Sampras', 'Petros %22Pete%22 Sampras']",Pete Sampras,Andy Roddick,Andy Roddick,0.0,0.0,0.0,0.4002929627895355,0.6705594340002016,0.8997003277298063,3.9948222637176514,0,0.013295367360115051,0,0.14856867492198944,0,0.7537905377161459,0.7537905377161459,73,5
1747,An anchor hallmark on a valuable metal item denotes it was made in which city?,Birmingham,"['County Borough of Birmingham', 'Birmingham overspill', 'Metropolitan Borough of Birmingham', ""B'Ham"", 'Great Barr Primary School', 'City of Birmingham', 'City of a thousand and one trades', 'Birmingham, UK', 'Birminghamian', 'Birmingham (borough)', 'City of a thousand trades', 'Nelson Mandela Primary School', 'Crime and policing in Birmingham', 'Birmingham, United Kingdom', 'The weather in Birmingham', 'Bournville Junior School', 'Birmingham Corporation', 'Birmingham Heritage Festival', 'Bimringham', ""B'ham"", 'Birmingham artistic figures', 'City of birmingham', 'Beormingham', 'Birmingham', 'Birmingham, West Midlands', 'England Birmingham', 'Birmingham, England', 'UN/LOCODE:GBBHM']",Birmingham,unknown,unknown,0.0,0.0,0.0,0.2621952295303345,0.5754135032729637,1.7492694184184074,3.317807912826538,0,0.11381669342517853,0,0.3409152030944824,0,0.5234550889581442,0.5234550889581442,74,2
549,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?",Lily Allen,"['Lily Loves', 'Lily Allen (band)', 'Lilly Allan', 'Lily Allan', 'Is It Scary (album)', 'Lily Rose Beatrice Allen', 'Lily allen', 'Sheezus Tour', 'Lilly allen', 'Lilly Allen', 'Lily Rose Beatrice Cooper', 'Lily Allen', 'Lily Cooper', 'Lily alen', 'Maggie May (dog)', 'Still, Alright Tour', 'Lily Alan', 'Lilyallenmusic.com', 'Lily Rose Cooper', 'Lilly Rose Cooper']",Lily Allen,Adele,Adele,0.0,0.0,0.0,0.5034372210502625,0.7224502943994324,1.190605453279204,3.8042142391204834,0,0.2669689580798149,0,0.3252902925014496,0,0.46604845726104055,0.46604845726104055,85,4
1166,‘The Queen was in the parlour eating bread and honey’ in which nursery rhyme?,Sing a Song of Sixpence,"['Sing a Song of Sixpence', 'Sing a song of sixpence', 'Sing A Song Of Sixpence']",Sing a Song of Sixpence,unknown,unknown,0.0,0.0,0.0,0.13959304988384247,0.5065837991453748,1.8867461532354355,3.699442148208618,0,0.17522470653057098,0,0.2594585716724396,0,0.6690927655436099,0.6690927655436099,80,2
551,Which famous woman in history had a cottage in Shottery in Warwickshire?,Anne Hathaway,"['The Hathaway effect', 'The hathaway effect', 'Anne Hathaway (actress)', 'Anne Jacqueline Hathaway', 'Anne hathaway (actress)', 'Adam Shulman', 'Anne Hathaway filmography', 'Annie Hathaway', 'Anne Hathaway (actor)', 'Anne Hathaway', 'Anne hathaway', 'Hathaway effect']",Anne Hathaway,"Mary, Queen of Scots","Mary, Queen of Scots",0.0,0.0,0.0,0.35054638981819153,0.6822883443538694,0.9520645983218076,4.179289817810059,0,0.0041199177503585815,0,0.1339081972837448,0,0.6954246117553247,0.0163192306737873,76,7
152,"In baseball, where do the Royals come from?",Kansas city,"['Kansas City Metro', 'Kansas city', 'Kansas City Metropolitan Area', 'Metropolitan Kansas City', 'Kansas City metro area', 'Kansas City metropolitan area', 'Greater Kansas City', 'KC Metropolitan Area', 'Kansas City', 'Kansas City, Missouri metropolitan area', 'Kansas City metropolitan Area', 'Kansas City-Overland Park-Kansas City, MO-KS CSA', 'Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area', 'Kansas City Metro Area', 'K.C. Metropolitan Area', 'Kansas City, MO-KS MSA', 'Kansas City, MO-KS Metropolitan Statistical Area', 'Kansas City, USA']",Kansas city,Kansas City,Kansas City,1.0,1.0,1.0,1.0000001192092896,0.7777907115764171,1.0344809293746948,2.431385040283203,0,0.49313708394765854,0,0.5703217387199402,0,0.22062367228320895,0.22062367228320895,68,3
1852,"Which group of large insects includes hawkers and darters, named for their flying styles?",Dragonflies,"['Dragonfly', 'Dragonfly nymph', 'Dining needle', 'Dragon fly', 'Darner dragonfly', 'Dragon-Fly', 'Anisopterans', 'Anisoptera', 'Dragonfly,', 'Dragonflies']",Dragonflies,Dragonflies and damselflies,Dragonflies and damselflies,0.0,1.0,0.5,0.8626992106437683,0.7996442278905384,0.6021994700022333,3.500546455383301,0,0.09210102260112762,0,0.234074205160141,0,0.4693986693626982,0.08055914717116502,78,8
1473,Which London football club won the last FA cup final held at the old Wembley Stadium?,Chelsea FC,"['The Pensioners', 'Chelsea football club', 'Chelsea Player of the Year', ""Chelsea's"", 'Fc chelsea', 'Chelsea player of the year', 'Chelsea F.C.', 'Chelse FC%5C', 'Chelsea F.C', 'FC Chelsea', 'Full Chelsea FC Squad', 'Chelsea fc', 'Chelsea Football Club', 'Chelsea F. C.', 'Chelsea London F.C.', 'Chelsea FC Squad', 'Chelsea F C', 'Chelsea FC London', 'Chelseafc', 'Cheslea fc', 'Chelsea FC', 'The Blues (London)']",Chelsea FC,Arsenal,Arsenal,0.0,0.0,0.0,0.6682190299034119,0.6017573723132776,1.014472793652203,2.6925549507141113,0,0.06685885787010193,0,0.22983936965465546,0,0.6010345344299274,0.6010345344299274,76,4
532,Where in London were the first escalators installed in 1898?,Harrods,"['Princess Diana and Dodi Fayed Memorial', 'Harrods Group', ""Harrod's"", 'Harrods Food Hall', 'Harrods', 'Harrod’s', 'Harrods Department Store']",Harrods,Holborn station,Holborn station,0.0,0.0,0.0,0.3954295217990875,0.46111223985178124,1.9260298672597855,3.9698121547698975,0,0.01689065992832184,0,0.14374640583992004,0,0.726823891265803,0.726823891265803,74,4
1071,Ligustrum is the Latin name for which shrub?,Privet,"['Privets', 'Ligustrum', 'Privet']",Ligustrum,Ligustrum vulgare,Ligustrum vulgare,0.0,1.0,0.6666666666666666,0.8356683254241943,0.8429961350532231,0.5460683239595839,1.8478295803070068,3,0.18041688203811646,3,0.4821195602416992,3,0.26648218905057336,0.28731825771426756,69,7
1070,Who played Beverley Hills hairdresser George Roundy in the 1975 film ‘Shampoo’?,Warren Beatty,"['Warren Beatty', 'Warren Beaty', 'Warren Beatty filmography']",Warren Beatty,Richard Benjamin,Richard Benjamin,0.0,0.0,0.0,0.37064388394355774,0.45210091002272546,1.8423752635717392,4.246219158172607,0,0.04381868988275528,0,0.1401253193616867,0,0.8406467241663914,0.8406467241663914,85,3
692,Buenos Aires is the capital of which South American country?,Argentina,"['Arxintina', 'Argintina', 'Argentyna', 'آرژانتین', 'República Argentina', 'Land of silver', 'Argentina', 'ארגנטינה', 'Arghantina', 'Republica Argentina', 'Argentine republic', 'Аргентына', 'Nación Argentina', 'Argentinien', 'Nacion Argentina', 'Argie', 'アルゼンチン', 'Airgintín', 'Аржентина', 'Argentína', 'Argentine Republic', 'Argentīna', 'Argentinean', 'Argentiina', 'The Argentine Republic', 'Arxentina', 'Արգենտինա', ""Arc'hantina"", 'Argies', 'Antonia Merce Y Luque', 'People of Argintina', 'ISO 3166-1:AR', 'Argentinië', 'אַרגענטינע', 'Arjantin', 'अर्जेन्टीना', 'الأرجنتين', 'Argentina Information', 'Republic of Argentina', 'Ariannin', 'Argentina Republic', 'Argentinie', 'Argentinia', 'Airgintin', 'Argjentina']",Argentina,Argentina,Argentina,1.0,1.0,1.0,1.0000001192092896,0.802357053105839,0.5415977016091347,0.8942532539367676,0,0.36883431673049927,0,0.6630696654319763,0,0.19067369401454926,0.19067369401454926,68,2
756,‘The Crafty Cockney’ was the nickname of which British darts player?,Eric Bristow,"['Crafty Cockney', 'The Crafty Cockney', 'Eric Bristow']",Eric Bristow,Phil Taylor,Phil Taylor,0.0,0.0,0.0,0.5011239051818848,0.3869067129075055,2.173870106538137,4.744443893432617,0,0.038878995925188065,0,0.08683240413665771,0,1.068110709760645,1.068110709760645,76,3
1216,Which religion was founded by Guru Nanak in the 16th Century?,Sikhism,"['Sikh faith', 'Sikhi', 'Sikhsim', 'Sikh Brahmins', 'Sikhism Other Observations', 'Sikh religion', 'Sikhism', 'The Sikh Religion', 'The Ten Gurus', 'Sikism', 'Baptized Sikh', 'Sikkhi', 'Ten gurus', 'Sikha Dharma']",Sikhism,Sikhism,Sikhism,1.0,1.0,1.0,1.0,0.9916203411660546,0.06565677418984706,0.1688532531261444,0,0.9673215374350548,0,0.9778502583503723,0,0.00886842282392181,0.00886842282392181,74,4
1255,Arturo Frondizi became president of which South American country in May 1958?,Argentina,"['Arxintina', 'Argintina', 'Argentyna', 'آرژانتین', 'República Argentina', 'Land of silver', 'Argentina', 'ארגנטינה', 'Arghantina', 'Republica Argentina', 'Argentine republic', 'Аргентына', 'Nación Argentina', 'Argentinien', 'Nacion Argentina', 'Argie', 'アルゼンチン', 'Airgintín', 'Аржентина', 'Argentína', 'Argentine Republic', 'Argentīna', 'Argentinean', 'Argentiina', 'The Argentine Republic', 'Arxentina', 'Արգենտինա', ""Arc'hantina"", 'Argies', 'Antonia Merce Y Luque', 'People of Argintina', 'ISO 3166-1:AR', 'Argentinië', 'אַרגענטינע', 'Arjantin', 'अर्जेन्टीना', 'الأرجنتين', 'Argentina Information', 'Republic of Argentina', 'Ariannin', 'Argentina Republic', 'Argentinie', 'Argentinia', 'Airgintin', 'Argjentina']",Argentina,Argentina,Argentina,1.0,1.0,1.0,1.0000001192092896,0.9387711020367837,0.3328131213784218,0.5539400577545166,0,0.8335762806236744,0,0.8924390077590942,0,0.05061351601034403,0.05061351601034403,77,2
1645,The UK television drama series ‘Boys From the Black Stuff’ was set in which city?,Liverpool,"['Liverpudlian', 'Liverpudlians', 'Liverpool, UK', 'Liverpool (borough)', 'Liverpool, Britain', 'Metropolitan Borough of Liverpool', 'The weather in Liverpool', 'Liverpool (England)', 'Liverpool/Archive 1', 'Lerpwl', 'County Borough of Liverpool', 'Liverpool', 'Scouseland', 'Liverpool, Merseyside', 'Landmarks in Liverpool', 'Liverpool, England', ""L'POOL"", 'Liverpool, U.K.']",Liverpool,London,London,0.0,0.0,0.0,0.6679747104644775,0.5288126787388714,1.8403716683387756,3.2623701095581055,0,0.13570824265480042,0,0.3030909299850464,0,0.5566014721989632,0.5566014721989632,77,2
563,"Which dancer has only one notable film cameo, appearing with Sean Connery in the 1979 movie The First Great Train Robbery, breaking into a guarded station office.",Wayne Sleep,['Wayne Sleep'],Wayne Sleep,unknown,unknown,0.0,0.0,0.0,0.1230240985751152,0.20731538973763441,2.9213882610201836,5.733155727386475,0,0.011688373982906342,0,0.04355088248848915,0,1.5603112787939608,1.5603112787939608,99,2
1441,What type of creature is a louvar?,Fish,"['Fish proteins', 'Fin-fish', 'Fish vs fishes', 'Ichthyoid', 'Fish versus fishes', '🐟', 'Fish (Biology)', 'Fishes or fish', 'Piscines', 'Fish or fishes', 'Fisshes', 'Fishes', 'Fishes versus fish', 'Fush', 'Sick fish', 'Fishbones', 'Pisces (zoology)', 'Finfish', 'Marine fish', 'Fish (zoology)', 'Ichthyes', 'Fish', 'Ichthyofauna', 'Inchthyic', 'Fish venoms']",Fish,unknown,unknown,0.0,0.0,0.0,0.2863292992115021,0.8414056431268915,1.001693869009614,1.9410556554794312,0,0.6108901873230934,0,0.713709831237793,0,0.1645974419079721,0.1645974419079721,67,2
